id model_id x y ei location spatial_size kpeaks_dom_0 kpeaks_dom_1 weight_dom_0 weight_dom_1 delay_dom_0 delay_dom_1 kpeaks_non_dom_0 kpeaks_non_dom_1 weight_non_dom_0 weight_non_dom_1 delay_non_dom_0 delay_non_dom_1 tuning_angle sf_sep
19 sON_TF8 9.5651492127213658 17.240748624070328 e LGN 7.3350517671683351 13.080387206995992 28.79365257004309 3.6399460706849909 -1.7803663348369438 0.0 24.53558257882715 nan nan nan nan nan nan nan nan
20 sON_TF8 1.6003858444731662 20.918855595118686 e LGN 4.3080466687526862 12.959839841375432 27.92932861077627 3.7140864027242442 -1.7188638942126591 0.0 24.938630148003082 nan nan nan nan nan nan nan nan
21 sON_TF8 14.001134668025204 21.962343979450861 e LGN 5.9958551514883434 13.175924472284496 28.350865769587017 3.6850144788191117 -1.7721466830021473 0.0 24.792052600770806 nan nan nan nan nan nan nan nan
22 sON_TF8 1.495117034125423 15.552837859774947 e LGN 6.4209725960255595 13.110259194905439 28.254353554945535 3.6458430435761255 -1.7706308640122628 0.0 24.772919918287826 nan nan nan nan nan nan nan nan
23 sON_TF8 8.6982518044529851 22.887837781328631 e LGN 5.369601622785618 12.656440173351513 28.366815050043094 3.7904373072701532 -1.7855439236630331 0.0 25.176980931635768 nan nan nan nan nan nan nan nan
24 sON_TF8 14.542162627044712 23.503836552318685 e LGN 7.3134622021514115 13.114932636201424 27.621423475338474 3.762039238317711 -1.7844135478975209 0.0 24.901067614344587 nan nan nan nan nan nan nan nan
25 sON_TF8 11.099687927621737 22.639485583061447 e LGN 5.7968681774221062 12.700783093163283 28.330808328471939 3.6587527554471273 -1.7374352965555746 0.0 24.836734961217036 nan nan nan nan nan nan nan nan
26 sON_TF8 12.089227517898109 17.517115970357843 e LGN 7.5347259661317061 13.172866663288959 27.606372645829239 3.6928448991794189 -1.7951301190287217 0.0 25.392812550345017 nan nan nan nan nan nan nan nan
27 sON_TF8 6.4607832181728178 17.706778533382398 e LGN 4.9844702235287857 12.977410564508741 27.873123748928993 3.7254848631676123 -1.7968665597981526 0.0 24.805304180671833 nan nan nan nan nan nan nan nan
28 sON_TF8 3.6515079962319881 23.521720301831522 e LGN 3.194986749903447 13.077940110528498 27.739372611148013 3.6684050036343008 -1.7139647734815469 0.0 24.724088837729607 nan nan nan nan nan nan nan nan
29 sON_TF8 9.6854773932351979 23.342169473568543 e LGN 6.3321640357883711 13.126274633415912 28.794541034658998 3.6941899362770787 -1.7852956426460005 0.0 24.956459343346701 nan nan nan nan nan nan nan nan
30 sON_TF8 2.7612124765751709 29.330355522544167 e LGN 3.5774338172117668 12.660803632052399 28.607106042584526 3.7880186669463067 -1.7641899367510561 0.0 24.775358286247936 nan nan nan nan nan nan nan nan
31 sON_TF8 7.0406659881365581 34.251720548705315 e LGN 6.4017148204182757 12.780427246177544 28.628163176549144 3.6335402001700592 -1.7299237748461125 0.0 24.578634650566279 nan nan nan nan nan nan nan nan
32 sON_TF8 1.176527088704832 34.608154531679602 e LGN 5.307621649794668 13.185988036811997 28.441755013976991 3.6951756683366517 -1.7265484095408916 0.0 24.971537018314269 nan nan nan nan nan nan nan nan
33 sON_TF8 4.9875856691160099 33.356156235608182 e LGN 3.2114070202198581 12.793524385660874 27.684407816797993 3.687890713495932 -1.7332824763534271 0.0 25.108623173844865 nan nan nan nan nan nan nan nan
34 sON_TF8 5.3930341394684156 27.683446489347311 e LGN 4.2698230753346031 12.707037714911284 28.712679169562435 3.7110537530518184 -1.7525061509217161 0.0 24.639988988774647 nan nan nan nan nan nan nan nan
35 sON_TF8 6.7791115583413308 26.845876513374197 e LGN 4.9869176295299358 13.004107468404911 28.117932564535248 3.6441920598619992 -1.7656521923632216 0.0 24.484630223335074 nan nan nan nan nan nan nan nan
36 sON_TF8 3.7450219531423219 27.770488866003276 e LGN 3.4529161555623373 12.941438280381789 28.42400778628943 3.7572949182878408 -1.7475494474332276 0.0 24.683738784012117 nan nan nan nan nan nan nan nan
37 sON_TF8 10.705401526780989 28.197426884476254 e LGN 2.5971978835616039 12.715114963580168 28.765470429396622 3.6197004925694198 -1.7268796726176405 0.0 24.389365077036228 nan nan nan nan nan nan nan nan
38 sON_TF8 9.8762385062957669 32.119103153546888 e LGN 2.4007374285175613 12.850277570923094 27.740387352535578 3.6695504531654479 -1.7279342385418135 0.0 24.978342985226721 nan nan nan nan nan nan nan nan
39 sON_TF8 10.214702144244152 34.626806804582074 e LGN 3.8765695212729616 13.090517392110295 27.719409691721527 3.6371528065407763 -1.7328527764259614 0.0 25.04234671593694 nan nan nan nan nan nan nan nan
40 sON_TF8 15.63771006300424 32.510883490471741 e LGN 5.6445852716416827 12.777155445008269 27.981300944790267 3.725803281802448 -1.7183219764736821 0.0 25.460366937063192 nan nan nan nan nan nan nan nan
41 sON_TF8 3.4223523489909145 32.614119976261769 e LGN 7.2423564681033383 13.202955419714216 27.646797243443093 3.614945821792928 -1.7957582970241766 0.0 25.434812236671267 nan nan nan nan nan nan nan nan
42 sON_TF8 2.879875637501998 29.9734178855173 e LGN 8.4371355089254632 12.726526009821164 28.050645853624143 3.6759617240762905 -1.7669659943535512 0.0 25.118770721555059 nan nan nan nan nan nan nan nan
43 sON_TF8 6.4372215158481314 29.029140127452543 e LGN 8.3186016672060106 13.238543081215049 28.807960735269301 3.7140050599270875 -1.7556447855710211 0.0 24.555618998515772 nan nan nan nan nan nan nan nan
44 sON_TF8 13.420981775510295 28.62103395127178 e LGN 5.0874826735072407 12.953588769662991 27.873869883117479 3.679830800458415 -1.7859811927865468 0.0 25.028998246470948 nan nan nan nan nan nan nan nan
45 sON_TF8 3.8978416681802059 41.594137263187548 e LGN 3.3403711770579676 12.820685854205303 27.933712967575516 3.6294475890834996 -1.7755871315767189 0.0 25.0109945184265 nan nan nan nan nan nan nan nan
46 sON_TF8 6.7992131993608638 45.103857832676312 e LGN 4.1616304464917047 12.739742099242202 27.697477682357629 3.6820336927512045 -1.7975777929664873 0.0 24.592044460087752 nan nan nan nan nan nan nan nan
47 sON_TF8 3.6631201844636756 46.742095726861763 e LGN 4.0750221843520427 12.70926312376309 28.034994158492403 3.6340906033781515 -1.7220223237980985 0.0 25.458912948355557 nan nan nan nan nan nan nan nan
48 sON_TF8 14.481723138665943 45.37603141733652 e LGN 4.0761548854886129 13.16696644137 27.938528563800226 3.7332786349316334 -1.739879388668407 0.0 24.586844598314944 nan nan nan nan nan nan nan nan
49 sON_TF8 6.7926291264366867 40.822925396470609 e LGN 3.114214496149744 13.004263980565163 28.432469169258088 3.7439543934495045 -1.7737047111112487 0.0 24.833955395001073 nan nan nan nan nan nan nan nan
50 sON_TF8 6.6011793291640295 44.601269735005992 e LGN 4.0495157738841705 12.64168196089947 28.979615554347909 3.7436934986019246 -1.770813842674668 0.0 25.191403319904826 nan nan nan nan nan nan nan nan
51 sON_TF8 15.464735761655408 47.399331647064962 e LGN 9.558523892778668 12.824310277478672 28.00518555101462 3.7894590081182833 -1.7686108720737999 0.0 24.846022674271349 nan nan nan nan nan nan nan nan
52 sON_TF8 8.198719116352656 40.467879429544951 e LGN 6.4698065127044107 12.992672981426816 28.187304325583384 3.6253435161758873 -1.7637762029418762 0.0 25.418623504521296 nan nan nan nan nan nan nan nan
53 sON_TF8 0.035676553380877607 47.533222066157578 e LGN 4.90494589772445 12.637236092571824 28.142120411977857 3.692465634216537 -1.7232084740926326 0.0 24.823801922740873 nan nan nan nan nan nan nan nan
54 sON_TF8 13.46846436859213 43.110665764990685 e LGN 6.0453151112165191 13.036778600409402 28.205600041173227 3.683327333163902 -1.7626473706216224 0.0 24.594312479047403 nan nan nan nan nan nan nan nan
55 sON_TF8 4.7660581781206712 38.069746107871417 e LGN 2.7216272849657988 12.950102272736775 28.691317345414426 3.695593260710591 -1.7137592039565197 0.0 24.530610586397497 nan nan nan nan nan nan nan nan
56 sON_TF8 0.78410340359118713 44.277316680684081 e LGN 3.6962937994723379 13.203010057354392 28.364376278085164 3.7340693442122079 -1.7256620418370991 0.0 24.463771677035414 nan nan nan nan nan nan nan nan
57 sON_TF8 5.4518232018947206 39.371970961682962 e LGN 4.8707440480281461 12.620003283714974 28.319965482642385 3.6982665834499349 -1.7678281396945537 0.0 25.42555830118242 nan nan nan nan nan nan nan nan
58 sON_TF8 14.3052405069414 44.320355030003995 e LGN 4.056222333660819 12.931579554688955 28.784301805521203 3.6796110523500136 -1.7452635910469982 0.0 24.811133178421251 nan nan nan nan nan nan nan nan
59 sON_TF8 6.3820510427688202 45.503560334977863 e LGN 7.6002603874134786 13.05551172803386 28.681132383590338 3.7733006115637933 -1.7696952950171501 0.0 25.079518185282463 nan nan nan nan nan nan nan nan
60 sON_TF8 14.510537136884643 53.257447039579276 e LGN 6.210422370410237 13.008968193620579 27.759525222486626 3.7069132503858162 -1.7143578641459487 0.0 24.573548010864823 nan nan nan nan nan nan nan nan
61 sON_TF8 7.2827804289705114 58.357440120798898 e LGN 9.4703976985041489 13.067221594704439 27.970528504603791 3.7870425663227554 -1.7687312193884441 0.0 25.200864017124317 nan nan nan nan nan nan nan nan
62 sON_TF8 14.886083124583203 55.072628519090166 e LGN 3.424836263557645 12.650240991547527 28.925710351123293 3.7160376792500802 -1.757702686422919 0.0 24.658334858937295 nan nan nan nan nan nan nan nan
63 sON_TF8 8.445768856799754 58.261151537579423 e LGN 3.4914900709131089 12.950314466143192 28.0249220229699 3.7942918429338968 -1.7968512102553209 0.0 24.773345823235271 nan nan nan nan nan nan nan nan
64 sON_TF8 7.2173603250928604 59.516274296056139 e LGN 4.8215598157944806 13.241560977998008 28.103738736011493 3.6870374498503842 -1.7859388831806635 0.0 25.039037073658612 nan nan nan nan nan nan nan nan
65 sON_TF8 8.2152162072882913 49.702632732428221 e LGN 8.3095295768430049 13.042649948228682 28.645712299866293 3.6261831948873784 -1.7242338389071699 0.0 25.409474848867855 nan nan nan nan nan nan nan nan
66 sON_TF8 12.313073017968577 52.832682093800514 e LGN 3.278599044281215 12.75502976544753 27.928895862410759 3.6940791619522164 -1.7462233163920038 0.0 24.896624873678686 nan nan nan nan nan nan nan nan
67 sON_TF8 5.0249602674750484 57.540137952438627 e LGN 6.2571125817136579 13.087571674286124 28.853035131337819 3.7912267337937311 -1.7969822466829395 0.0 25.031298813249631 nan nan nan nan nan nan nan nan
68 sON_TF8 11.734328023823654 48.167736669385 e LGN 3.3326729654434439 12.836896348603601 27.778487351015688 3.6953157799966414 -1.7663697377018346 0.0 25.010203580878226 nan nan nan nan nan nan nan nan
69 sON_TF8 7.5148943115133839 55.828777844715319 e LGN 5.5295757435110993 13.05033609987578 28.926472260598384 3.6972573268665592 -1.7371037108374476 0.0 25.52218231244677 nan nan nan nan nan nan nan nan
70 sON_TF8 15.590731714761571 49.724462859989124 e LGN 5.8208581068422198 13.21296567007554 27.923986428488828 3.7738281887123493 -1.7473889809198679 0.0 25.139104569209547 nan nan nan nan nan nan nan nan
71 sON_TF8 0.092109610299235811 51.14448618544985 e LGN 2.8911062645858863 12.67351697343423 28.804997761976892 3.7208170042422894 -1.794765933321762 0.0 24.38401604507294 nan nan nan nan nan nan nan nan
72 sON_TF8 2.9499744580783531 48.88310866357665 e LGN 7.0912904264582055 12.78296258693579 28.473122874267183 3.7500508147283504 -1.7908991731104114 0.0 24.574753582121957 nan nan nan nan nan nan nan nan
73 sON_TF8 11.315367855357733 51.532436001665182 e LGN 4.0548100112391525 12.747268135346765 27.946103392220053 3.6564713830328599 -1.7583238928246374 0.0 25.562748097131806 nan nan nan nan nan nan nan nan
74 sON_TF8 8.8994051691495866 50.187682774088394 e LGN 4.8044036342925391 13.121106494691928 28.65559566171931 3.6267503472654972 -1.7258702738585345 0.0 24.696935973531051 nan nan nan nan nan nan nan nan
75 sON_TF8 4.8699476980569916 64.489996957269312 e LGN 6.0414754087809381 12.639776702092435 28.009213672299655 3.7669008700861704 -1.7848574688067473 0.0 24.620685118833968 nan nan nan nan nan nan nan nan
76 sON_TF8 15.318842115663701 69.710002674454216 e LGN 4.4721733306582809 13.017991233437863 28.012756298926444 3.6319128717234355 -1.7140443869228896 0.0 24.508119511283134 nan nan nan nan nan nan nan nan
77 sON_TF8 15.37442637531837 62.911215680167928 e LGN 5.9400578969516484 13.015025035688055 28.454063726441337 3.7600895934240328 -1.7594415049364138 0.0 24.394185168638355 nan nan nan nan nan nan nan nan
78 sON_TF8 2.6351617041014563 63.784235640847307 e LGN 5.5113701847042051 13.208195407330519 28.468164885918675 3.6965867695775234 -1.7379062717226175 0.0 25.429241569571804 nan nan nan nan nan nan nan nan
79 sON_TF8 11.12113867066785 69.974507590076726 e LGN 3.8071010483869712 12.956995456869189 28.489924242621555 3.7590763499178621 -1.7792150294154745 0.0 25.491666197038299 nan nan nan nan nan nan nan nan
80 sON_TF8 11.887517568933834 67.924887841038526 e LGN 7.8768228732808936 13.069447917524146 28.629528349284339 3.7155593768451758 -1.777001342808431 0.0 24.61839558162352 nan nan nan nan nan nan nan nan
81 sON_TF8 2.140198930652895 71.209931719661014 e LGN 6.64973182087674 12.727379659311719 28.030033919992619 3.6690367967512287 -1.7956751194134559 0.0 24.778438384713098 nan nan nan nan nan nan nan nan
82 sON_TF8 12.8270085175093 71.043126510675933 e LGN 7.7050894287416636 12.771006665534919 27.624909415428256 3.7496061896065802 -1.7686687934319187 0.0 24.859362767090342 nan nan nan nan nan nan nan nan
83 sON_TF8 15.020675322121294 61.608130044034127 e LGN 6.2996029680888643 13.125093393027559 28.627615838266383 3.7331057341197948 -1.7523669702640654 0.0 25.061261270900808 nan nan nan nan nan nan nan nan
84 sON_TF8 13.063260537682501 65.266844916614929 e LGN 6.8642966615311973 12.764817180805213 27.915641058544931 3.7242326642291124 -1.7649567351451476 0.0 24.931939642359577 nan nan nan nan nan nan nan nan
85 sON_TF8 5.1413008714499071 62.748887541978441 e LGN 6.1008131859270325 12.977542998131424 27.877348907282876 3.7187369944190207 -1.7456778832686801 0.0 25.36054607111571 nan nan nan nan nan nan nan nan
86 sON_TF8 8.0725950138487796 62.619501245594648 e LGN 3.9147838194968632 12.869563701190451 28.448067852913052 3.7944942265635744 -1.7790713948087447 0.0 25.497908593122574 nan nan nan nan nan nan nan nan
87 sON_TF8 7.304919434423395 65.673068080807724 e LGN 8.3882144451325384 13.214987048130856 28.713137373628889 3.704474087103784 -1.7480434944093552 0.0 24.500928197555687 nan nan nan nan nan nan nan nan
88 sON_TF8 0.77980520773568429 66.195014641830298 e LGN 5.2424913591918809 12.658977756288113 27.921771555483542 3.7432310839249827 -1.7103893317817527 0.0 25.060437458004444 nan nan nan nan nan nan nan nan
89 sON_TF8 10.222279317480494 65.357466896662871 e LGN 5.052199272534823 12.789965443747297 28.484870617283782 3.6381810743067238 -1.7202112446117106 0.0 25.507440688800003 nan nan nan nan nan nan nan nan
90 sON_TF8 7.6341064631421904 79.147702856595203 e LGN 3.0359103298726584 12.910654888014369 27.856777484591749 3.6548951786309996 -1.7671182514398247 0.0 25.403898653390307 nan nan nan nan nan nan nan nan
91 sON_TF8 1.9062026380715107 74.723428102108656 e LGN 3.0423393265335665 12.801242701055859 27.960126534607319 3.6393873901379723 -1.7774086131417348 0.0 25.098766752223845 nan nan nan nan nan nan nan nan
92 sON_TF8 8.9452800404710082 72.387194346364041 e LGN 3.3653809350717792 12.939383169323618 27.625467911506956 3.731127081707291 -1.7347939896414264 0.0 24.683401616706032 nan nan nan nan nan nan nan nan
93 sON_TF8 14.35991386436093 72.245462078199836 e LGN 3.5570631806461819 12.829999507795444 28.423266686966336 3.7597104095303759 -1.7643751093974065 0.0 24.704215534013525 nan nan nan nan nan nan nan nan
94 sON_TF8 15.038692178918653 81.062268353242814 e LGN 4.7173889320859246 12.651096691188867 28.319411068277638 3.7332828688645079 -1.7669586731039706 0.0 25.590543901915414 nan nan nan nan nan nan nan nan
95 sON_TF8 12.845322957006712 79.359790416804842 e LGN 4.3463964364371916 13.118629575796589 27.579703381730667 3.6251342228131884 -1.7219437574822292 0.0 25.149262682999385 nan nan nan nan nan nan nan nan
96 sON_TF8 7.4309632684503306 72.021267586439222 e LGN 4.8198377473356784 12.697624355210666 28.107207158389222 3.7083611903551734 -1.7438677205858855 0.0 25.232568427929518 nan nan nan nan nan nan nan nan
97 sON_TF8 12.425756296232422 72.20955125793148 e LGN 4.1454809057685651 12.84800264110317 27.873868449403069 3.7833875837835524 -1.7433633667629003 0.0 24.952537957267136 nan nan nan nan nan nan nan nan
98 sON_TF8 8.6145097961133494 75.503442399221754 e LGN 4.9105459580621096 12.986770797722217 28.829295947926788 3.7200858129297663 -1.7185146161737808 0.0 24.827923701604639 nan nan nan nan nan nan nan nan
99 sON_TF8 14.687745652251504 82.76800091406858 e LGN 9.5579802529403306 13.209672749748293 28.300577169684797 3.6760648005000678 -1.7400729630858796 0.0 24.910199253172522 nan nan nan nan nan nan nan nan
100 sON_TF8 12.456424150799593 79.137929946767613 e LGN 9.2268614963572855 12.992887091068411 28.245410690046853 3.7611250938941163 -1.7256158658787055 0.0 24.421116359971791 nan nan nan nan nan nan nan nan
101 sON_TF8 5.0373938843500028 78.5170212310164 e LGN 3.9816607334584022 13.110949043415488 28.170184437017859 3.6638354373334696 -1.7796579591079831 0.0 25.40649791442582 nan nan nan nan nan nan nan nan
102 sON_TF8 15.631802283654576 82.542393010960978 e LGN 4.7536511783609363 12.771396586847336 27.980577490840304 3.718165252328987 -1.7166334789244002 0.0 24.742429151808242 nan nan nan nan nan nan nan nan
103 sON_TF8 15.163610423845752 75.575647687906724 e LGN 6.8031508777992222 13.25343999184782 27.993066859648025 3.613584487730495 -1.7933046542745845 0.0 25.216726236505579 nan nan nan nan nan nan nan nan
104 sON_TF8 4.4060426582960339 76.206094198003839 e LGN 5.6485114097378437 12.958937730110319 28.127992166314641 3.7318223667696304 -1.7381638059599429 0.0 24.930233015958592 nan nan nan nan nan nan nan nan
105 sON_TF8 5.1250285203103161 95.303035566136458 e LGN 4.1199942960923952 13.071583741828535 28.368920617011121 3.6162055089737764 -1.7838908619973275 0.0 24.502200336398104 nan nan nan nan nan nan nan nan
106 sON_TF8 1.9912865134144031 85.735595577648297 e LGN 2.723223397123852 13.19075976161003 27.752332486006043 3.6443148510885166 -1.7135324995203567 0.0 24.523419163049436 nan nan nan nan nan nan nan nan
107 sON_TF8 12.960993192996215 89.817446716607179 e LGN 6.6153694093399142 13.257818517868795 27.825138079763352 3.658436218046242 -1.7767586677855471 0.0 24.728943137357689 nan nan nan nan nan nan nan nan
108 sON_TF8 3.4522119504897226 89.616550035289634 e LGN 3.708191302780607 13.233908348694868 28.685442914793697 3.6668390791694727 -1.7886023991876276 0.0 24.677602402647491 nan nan nan nan nan nan nan nan
109 sON_TF8 2.7029422848414679 88.925508768669999 e LGN 2.8324484175524201 13.254396021282936 28.833648636633832 3.7716734699176979 -1.7929037855457597 0.0 25.579170857485551 nan nan nan nan nan nan nan nan
110 sON_TF8 14.787843438105051 92.625198797687702 e LGN 6.9017021318646048 13.22905832999516 27.66900495737006 3.6756378813481767 -1.7858187336333731 0.0 25.3291954180198 nan nan nan nan nan nan nan nan
111 sON_TF8 0.15844894267140575 85.653446025928076 e LGN 3.1530548036326431 12.701753293793045 27.947378832847605 3.6928297074407879 -1.7931989941178321 0.0 25.545446291504486 nan nan nan nan nan nan nan nan
112 sON_TF8 14.92801821360672 85.791378477790104 e LGN 5.7253540936824452 12.646344166327291 28.779920852270205 3.6714528186417352 -1.7457154201957978 0.0 25.197463996958056 nan nan nan nan nan nan nan nan
113 sON_TF8 15.798141795651089 94.240115362530176 e LGN 2.6920304322191533 12.837975470043229 28.274064118067841 3.6654335304261112 -1.7888833512326292 0.0 24.918289367664684 nan nan nan nan nan nan nan nan
114 sON_TF8 10.70220382421739 85.217308784885702 e LGN 2.7269473979889263 12.643872496626299 28.140439089637827 3.6709163445082509 -1.7486806358511893 0.0 24.696727433915481 nan nan nan nan nan nan nan nan
115 sON_TF8 4.1817359104590963 92.087195063406341 e LGN 6.0447557587367093 12.707549677491246 27.904104136484879 3.7584927422031917 -1.7748763925472613 0.0 24.661446888530449 nan nan nan nan nan nan nan nan
116 sON_TF8 0.27949715638416706 94.50753334483997 e LGN 4.1941692309171028 13.117211090060957 28.705954063006828 3.6611150333765647 -1.7933575098838801 0.0 25.530388034395063 nan nan nan nan nan nan nan nan
117 sON_TF8 2.4091466332961975 84.999050583800084 e LGN 3.4887719433402511 12.98648217712674 28.875327203939094 3.7541533661268764 -1.7690456033447497 0.0 25.265943326286749 nan nan nan nan nan nan nan nan
118 sON_TF8 0.34970338174694859 89.831799498550751 e LGN 7.9667111325504578 13.109423615092322 28.540743335036932 3.6835831182082246 -1.7419259660610622 0.0 25.232765283521719 nan nan nan nan nan nan nan nan
119 sON_TF8 7.5753237378654976 92.017279587226369 e LGN 3.2401701069995061 12.887509204850923 27.742121051782995 3.6475345335285314 -1.7659755786444375 0.0 25.45108936747809 nan nan nan nan nan nan nan nan
120 sON_TF8 1.5875319777059254 106.79065972159583 e LGN 8.148713572621606 12.804144190062516 28.375486992457652 3.7484226384828441 -1.7228921578469214 0.0 25.212205765413149 nan nan nan nan nan nan nan nan
121 sON_TF8 1.4698100123652633 105.50833292228056 e LGN 4.5578385763210276 12.945398536681314 28.898253407142271 3.6715783796218133 -1.7238194389181205 0.0 24.587982361772053 nan nan nan nan nan nan nan nan
122 sON_TF8 5.6234677511484357 97.589031676597685 e LGN 2.5221277178059824 12.815826848812664 27.663075658952575 3.6808746620922657 -1.7923130231836626 0.0 25.049174301448925 nan nan nan nan nan nan nan nan
123 sON_TF8 15.419547674772389 103.78841167154752 e LGN 5.1754028810149535 12.640359779256862 27.876603540980938 3.6451814512537113 -1.7783670270243823 0.0 25.169953195125835 nan nan nan nan nan nan nan nan
124 sON_TF8 5.9744521457984536 98.512590878794086 e LGN 4.8575943094186904 13.12419840501782 28.174598607511818 3.6917728636249194 -1.7791923518980688 0.0 24.90487665502593 nan nan nan nan nan nan nan nan
125 sON_TF8 9.3241472231871292 99.740412400681365 e LGN 9.814140443517358 12.70587012642657 28.171810029051457 3.7101207583181686 -1.7841021221642976 0.0 24.431870741745303 nan nan nan nan nan nan nan nan
126 sON_TF8 12.923792992316518 106.94286612345968 e LGN 2.7659140645725113 13.105094039307705 28.050653849976946 3.6621497823319338 -1.7725582831746425 0.0 24.440674180420444 nan nan nan nan nan nan nan nan
127 sON_TF8 1.9460003054095427 96.398283262333166 e LGN 4.7257725150156418 12.779027086862651 27.670969777245112 3.7218688998568146 -1.7398309721419534 0.0 25.326517171746975 nan nan nan nan nan nan nan nan
128 sON_TF8 3.2302867467984342 104.90092977019557 e LGN 2.4273810580268975 13.181973902121893 28.282034921286659 3.7569697318299267 -1.7548539979213091 0.0 25.530437326267329 nan nan nan nan nan nan nan nan
129 sON_TF8 2.9405258453035383 100.48731914903567 e LGN 4.148993131126562 13.237245632649655 28.846543961618032 3.7814983125809514 -1.7758621460260058 0.0 25.026266459910723 nan nan nan nan nan nan nan nan
130 sON_TF8 6.0065840249246421 97.565830246651402 e LGN 4.9782771413251856 13.116909456134104 27.660935776993828 3.6826053812431692 -1.7533677059521453 0.0 25.292061943542521 nan nan nan nan nan nan nan nan
131 sON_TF8 0.23244442245056618 97.58851466239706 e LGN 6.5305459587285979 13.146712259021562 28.139445343650554 3.6872639354641419 -1.7443272792144582 0.0 24.838930084688258 nan nan nan nan nan nan nan nan
